Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
570	-1816.6	-2098.479	281.8794	0.545283	0.156583	0.140824	0.157309	1.206601	1.214756	3.550093	1.879159
576	-1812.204	-2094.191	281.9865	0.567495	0.122228	0.14656	0.163717	1.242033	1.352741	3.378781	1.898435
582	-1814.826	-2095.824	280.9978	0.645318	0.150657	0.03154	0.172484	0.9655755	1.143799	4.274829	1.782478
588	-1822.707	-2104.031	281.3234	0.39884	0.452467	0.00270228	0.14599	1.394624	1.032801	4.222316	1.174089
594	-1823.81	-2103.769	279.9594	0.722421	0.0628282	0.0665547	0.148196	1.505387	1.087598	4.363236	2.370548
600	-1812.191	-2091.404	279.2128	0.693706	0.150969	0.0130205	0.142305	1.325799	1.179282	4.936891	2.074998
606	-1828.604	-2110.686	282.0819	0.536074	0.2717	0.173887	0.0183399	0.9206199	1.086944	4.043041	1.127568
612	-1819.417	-2101.2	281.7827	0.561749	0.10091	0.244935	0.0924061	0.9538747	1.208309	3.761466	1.860143
618	-1788.484	-2068.903	280.4193	0.73234	0.0687931	0.0803099	0.118558	1.907399	1.401926	3.550929	2.859137
624	-1802.787	-2083.036	280.2492	0.801093	0.0912902	0.0604946	0.0471225	2.550359	1.309637	3.400897	2.961294
630	-1809.781	-2091.37	281.5885	0.502734	0.197247	0.176856	0.123164	1.508803	1.436553	3.625971	1.472809
636	-1812.82	-2093.489	280.669	0.81214	0.0898495	0.0338764	0.064134	1.763134	1.414527	3.625971	2.427789
642	-1800.895	-2079.87	278.9759	0.651571	0.217701	0.0451851	0.0855432	1.41067	1.301603	4.945157	2.107168
648	-1790.568	-2070.569	280.0017	0.666656	0.194892	0.0531004	0.0853514	1.888017	1.380847	4.257833	1.748182
654	-1800.539	-2081.756	281.2167	0.570884	0.374064	0.0238529	0.0311999	1.603337	1.380847	3.843048	1.439919
660	-1796.549	-2075.781	279.2325	0.524169	0.387033	0.0246799	0.0641185	1.603337	1.340361	4.795154	1.852875
666	-1816.775	-2096.254	279.4794	0.66608	0.223254	0.0264121	0.0842538	0.9309626	1.260475	5.064021	1.817612
672	-1817.115	-2097.905	280.7903	0.576688	0.193292	0.0219057	0.208114	1.564331	1.133694	4.113787	1.716185
678	-1806.856	-2089.161	282.3043	0.779411	0.0326867	0.0546615	0.133241	1.079049	1.182176	3.199734	2.325358
684	-1807.603	-2088.768	281.1643	0.795738	0.0746704	0.0558065	0.0737847	1.589686	1.395116	3.517174	2.216501
690	-1794.817	-2078.323	283.5061	0.863274	0.0289777	0.0778164	0.0299319	1.526487	1.626525	2.060912	2.022209
696	-1793.522	-2077.544	284.0221	0.609006	0.173246	0.0896303	0.128118	1.311787	1.849913	1.731712	1.935743
702	-1800.107	-2084.28	284.1729	0.594052	0.263315	0.0601018	0.0825319	1.455127	1.912045	1.584816	1.762158
708	-1807.747	-2088.877	281.1305	0.546689	0.242321	0.173901	0.0370886	1.420124	1.596639	3.988463	1.192139
714	-1822.576	-2103.801	281.225	0.495309	0.28082	0.20153	0.0223411	1.112421	1.441832	3.988463	1.578461
720	-1813.032	-2093.871	280.8391	0.54072	0.259889	0.18421	0.0151801	1.274792	1.281416	4.27327	1.452982
726	-1809.498	-2089.768	280.27	0.520345	0.240557	0.221073	0.0180246	1.679447	1.273416	4.467743	1.319486
732	-1812.65	-2093.378	280.7276	0.617623	0.0560312	0.301744	0.0246019	1.383345	1.466627	4.076043	1.659101
738	-1800.234	-2081.534	281.3001	0.729104	0.0661448	0.175709	0.0290425	1.383345	1.509255	3.332644	2.574204
744	-1812.911	-2094.42	281.5085	0.660314	0.109887	0.217282	0.0125166	1.922311	1.598687	3.246811	1.748162
750	-1804.782	-2086.4	281.6184	0.660314	0.109887	0.217282	0.0125166	1.745345	1.300319	3.247876	2.176957
756	-1805.192	-2086.759	281.5672	0.597348	0.0805494	0.308739	0.0133642	1.481007	1.515928	2.911609	3.136879
762	-1810.611	-2092.475	281.8643	0.60464	0.149081	0.229966	0.0163125	1.437441	1.355948	3.132632	2.393532
768	-1808.315	-2091.332	283.0176	0.566009	0.209526	0.214334	0.0101315	2.208727	1.424477	2.356884	1.641497
774	-1814.048	-2096.432	282.3838	0.788733	0.072807	0.122471	0.0159888	1.037984	1.389232	2.963828	2.546017
780	-1796.799	-2079.829	283.0297	0.679849	0.141726	0.15933	0.0190948	1.284352	1.389232	2.555947	2.233613
786	-1785.523	-2067.321	281.798	0.72724	0.0740606	0.178123	0.020577	1.31754	1.585833	3.018994	2.594643
792	-1797.907	-2078.721	280.8142	0.718394	0.0451896	0.21609	0.0203267	0.969694	1.097959	4.272449	2.082538
798	-1808.403	-2088.096	279.6926	0.533149	0.172832	0.204127	0.0898916	1.616488	1.124687	4.561139	2.067116
804	-1813.35	-2094.613	281.2632	0.739256	0.128903	0.0415312	0.0903094	1.530999	1.357622	3.281264	2.803978
810	-1819.157	-2102.186	283.0291	0.613918	0.206072	0.0370207	0.142989	1.28915	1.566306	2.36536	2.410636
816	-1824.358	-2107.252	282.8941	0.724723	0.0207683	0.17059	0.083919	1.659361	1.726434	2.1423	2.410636
822	-1815.431	-2099.312	283.8819	0.679106	0.107373	0.159852	0.053669	1.402247	1.653735	2.1423	1.500117
828	-1805.526	-2087.837	282.3109	0.737883	0.172804	0.0304878	0.0588246	2.655845	1.748495	2.097633	2.274932
834	-1790.321	-2072.438	282.1172	0.755061	0.0380481	0.0102731	0.196618	1.834987	1.416297	2.795017	2.274932
840	-1800.515	-2081.496	280.9811	0.792343	0.0623419	0.00887033	0.136445	1.834987	1.189794	3.603359	2.274932
846	-1799.745	-2080.816	281.0714	0.707517	0.16315	0.00749588	0.121837	1.40639	1.242998	3.35166	3.302144
852	-1795.05	-2076.481	281.4307	0.79832	0.0418433	0.00141526	0.158422	1.622012	1.095187	3.637676	1.943756
858	-1805.154	-2087.095	281.9408	0.751535	0.0670244	0.00187632	0.179565	1.451563	1.171098	3.019956	2.831864
864	-1810.904	-2093.094	282.1902	0.752164	0.0654504	0.00703806	0.175348	1.323168	1.418182	3.082904	2.106648
870	-1805.042	-2085.887	280.8453	0.692422	0.233008	0.00468251	0.0698883	1.323168	1.330765	3.897528	2.158273
876	-1811.211	-2091.274	280.0633	0.608946	0.265832	0.0127317	0.11249	2.129358	1.242965	3.944442	2.347746
882	-1814.497	-2096.091	281.5937	0.636748	0.205016	0.0133129	0.144923	1.414561	1.319634	3.452824	2.088216
888	-1811.024	-2092.47	281.4457	0.771602	0.0430955	0.0507295	0.134573	1.036164	1.252129	3.509323	2.787657
894	-1810.552	-2092.19	281.638	0.761398	0.0231373	0.0606372	0.154827	2.110498	1.381569	2.774401	2.787657
900	-1794.243	-2075.959	281.7159	0.770876	0.0121643	0.060205	0.156755	2.110498	1.345713	2.725316	2.849241
906	-1796.003	-2077.314	281.3113	0.750183	0.0523464	0.0488897	0.148581	2.045864	1.351654	2.988274	2.869454
912	-1807.464	-2088.299	280.8346	0.761038	0.0239699	0.035884	0.179108	1.664401	1.255439	3.295331	3.481539
918	-1810.416	-2091.683	281.2668	0.751977	0.0355909	0.0354567	0.176976	1.949168	1.260447	3.412927	2.110026
924	-1799.356	-2080.49	281.1336	0.753717	0.0356733	0.033225	0.177385	1.72	1.420221	3.259795	2.718414
930	-1804.574	-2087.327	282.7533	0.652171	0.143742	0.0658528	0.138234	1.72	1.594248	1.970136	3.184469
936	-1793.852	-2075.602	281.7502	0.72977	0.0418605	0.0736883	0.154682	1.688879	1.300938	3.015799	2.621928
942	-1804.342	-2085.669	281.3271	0.69989	0.0939223	0.00969349	0.196494	2.422797	1.321297	3.217224	1.93772
948	-1805.061	-2087.469	282.4071	0.731297	0.106408	0.0016324	0.160663	1.274899	1.366649	3.198916	1.696696
954	-1809.937	-2092.838	282.9006	0.60902	0.241322	0.00567361	0.143984	1.061967	1.266362	3.035912	1.800358
960	-1810.959	-2089.499	278.54	0.680758	0.0332996	0.00630538	0.279637	1.121146	1.071301	5.350541	2.393429
966	-1808.43	-2090.725	282.2953	0.774224	0.0480347	0.00717109	0.17057	1.117905	1.03697	3.348468	2.134218
972	-1822.369	-2105.15	282.7808	0.592117	0.130437	0.146996	0.13045	1.652736	1.662292	2.534914	1.816935
978	-1803.803	-2086.946	283.1423	0.53309	0.219052	0.130412	0.117446	1.15776	1.372798	2.886862	1.564405
984	-1799.284	-2080.868	281.5842	0.78097	0.0503273	0.0406843	0.128018	2.099189	1.521663	2.669266	2.939871
990	-1814.478	-2094.334	279.8561	0.844741	0.0544368	0.0440064	0.0568155	2.099189	1.215575	3.702322	3.451606
996	-1801.119	-2083.097	281.9782	0.673188	0.111733	0.0903243	0.124754	1.456213	1.344753	3.024241	2.486113
1002	-1802.595	-2082.763	280.1677	0.782813	0.0742536	0.0600262	0.0829072	1.535127	1.225049	3.885903	3.109292
1008	-1806.2	-2086.93	280.7295	0.691562	0.120878	0.10553	0.0820292	1.197893	1.201985	4.167636	2.005259
1014	-1794.543	-2072.123	277.5798	0.742729	0.0558348	0.113338	0.0880982	1.825231	1.070416	5.483698	2.551031
1020	-1803.994	-2083.889	279.8957	0.738972	0.0851538	0.0415152	0.134359	1.225982	1.161742	4.351242	2.769749
1026	-1808.869	-2090.464	281.5956	0.793006	0.050451	0.0123596	0.144183	1.698855	1.29221	3.001234	2.907584
1032	-1809.108	-2090.871	281.763	0.680979	0.164378	0.0313836	0.123259	1.48698	1.174581	3.511824	1.839518
1038	-1798.985	-2081.395	282.4104	0.681525	0.171633	0.0459256	0.100916	0.8627655	1.270348	3.499966	1.678113
1044	-1807.14	-2087.796	280.6562	0.653004	0.225393	0.0447335	0.0768694	1.760191	1.262146	4.005642	1.758419
1050	-1806.605	-2088.688	282.0828	0.580916	0.339054	0.0342896	0.0457412	1.082902	1.416619	3.357618	1.934439
1056	-1808.946	-2090.11	281.1645	0.550636	0.279477	0.0390805	0.130807	1.057616	1.076266	4.461162	1.182867
1062	-1810.568	-2091.912	281.3441	0.619003	0.253469	0.109988	0.0175396	1.274795	1.295851	4.115619	1.187392
1068	-1805.384	-2087.165	281.7812	0.577095	0.118053	0.270845	0.0340062	1.025477	1.245972	3.922249	1.39447
1074	-1811.796	-2091.196	279.4004	0.633102	0.0206096	0.321173	0.0251145	1.078952	1.029125	5.157377	1.810227
1080	-1813.36	-2093.078	279.7188	0.529517	0.370285	0.092931	0.00726684	1.330419	1.196388	4.674499	1.998285
1086	-1806.879	-2086.793	279.9142	0.501322	0.450505	0.0393314	0.00884116	1.354498	1.23467	4.674499	1.672788
1092	-1818.694	-2100.472	281.7774	0.524095	0.371943	0.0411181	0.0628443	0.9863671	1.244625	3.796115	1.704508
1098	-1806.487	-2087.994	281.5069	0.648169	0.223256	0.0508524	0.0777221	1.799174	1.182497	3.61231	1.613152
1104	-1805.396	-2083.423	278.0268	0.584933	0.17561	0.168776	0.0706804	1.799174	1.142311	5.590817	1.613152
1110	-1798.755	-2078.94	280.1846	0.615869	0.196622	0.121471	0.066038	1.252717	1.088359	4.451756	2.147649
1116	-1790.593	-2069.547	278.954	0.782364	0.0565195	0.0471233	0.113994	1.626313	1.149767	4.795505	2.475185
1122	-1796.034	-2076.419	280.3854	0.776948	0.0579259	0.0482958	0.11683	1.279875	1.060045	4.383469	2.043399
1128	-1807.044	-2088.574	281.5293	0.607477	0.184362	0.0355582	0.172603	1.243715	1.225876	3.820252	1.675085
1134	-1805.77	-2088.994	283.2242	0.704848	0.100611	0.0660986	0.128443	1.228058	1.493166	2.610321	1.788394
1140	-1800.424	-2084.88	284.4555	0.704848	0.100611	0.0660986	0.128443	1.071402	1.695073	1.643302	2.032909
1146	-1826.053	-2109.142	283.0894	0.669285	0.119826	0.0507185	0.160171	1.593888	1.729449	1.859564	2.843096
1152	-1814.352	-2098.165	283.8124	0.764921	0.0138052	0.0251078	0.196166	1.038651	1.680121	1.877467	2.540058
1158	-1810.185	-2093.001	282.8161	0.812842	0.021214	0.0760062	0.0899376	1.507409	1.682693	2.029731	3.076313
1164	-1806.966	-2087.619	280.6527	0.728568	0.10777	0.0830495	0.080613	1.53176	1.28009	3.906524	2.21942
1170	-1804.045	-2084.905	280.8606	0.640982	0.0818674	0.182283	0.094867	1.624734	1.333064	3.704603	2.235561
1176	-1801.69	-2084.01	282.3201	0.457224	0.154875	0.159583	0.228319	1.208192	1.258402	3.467245	1.461106
1182	-1806.422	-2088.698	282.2757	0.469291	0.147467	0.147349	0.235892	1.524637	1.430282	3.225266	1.461106
1188	-1803.772	-2085.263	281.4908	0.595489	0.21729	0.0122105	0.17501	1.319795	1.159336	3.686494	2.015859
